timestamp,model,concept,seed,ice_acc,ice_binary_acc,ice_sensitivity,ice_specificity,ice_precision,ice_f1_score,ice_time_cost,feature_type,reducer,is_train_clf,ice_clf
2025-03-30 12:50:36.435037,resnet50,4,1,52.85714285714286,73.57142857142858,98.33333333333333,55.00000000000001,62.10526315789474,76.12903225806453,113.95537090301514,mean,NMF,False,NA
2025-03-30 12:49:35.226536,resnext50,9,2,85.71428571428571,87.85714285714286,90.0,86.25,83.07692307692308,86.4,177.12395453453064,mean,NMF,False,NA
2025-03-30 12:51:53.652831,resnet50,6,10,77.14285714285715,87.85714285714286,90.0,86.25,83.07692307692308,86.4,63.730717420578,mean,NMF,True,gnb
2025-03-30 12:51:51.506504,resnet152,4,6,59.285714285714285,82.14285714285714,75.0,87.5,81.81818181818183,78.26086956521738,77.91314673423767,mean,NMF,True,ridge
2025-03-30 12:52:01.358390,resnext50,4,149,70.71428571428572,80.0,68.33333333333333,88.75,82.0,74.54545454545455,69.81453704833984,mean,NMF,True,gnb
2025-03-30 12:43:50.345025,resnet152,35,289,79.28571428571428,87.85714285714286,85.0,90.0,86.4406779661017,85.71428571428572,571.8782131671906,mean,PCA,False,NA
2025-03-30 12:52:24.640604,resnet50,4,5,61.42857142857143,72.14285714285714,90.0,58.75,62.06896551724138,73.46938775510205,71.59810972213745,mean,NMF,True,ridge
2025-03-30 12:52:24.549262,resnet152,25,445,79.28571428571428,85.0,78.33333333333333,90.0,85.45454545454545,81.73913043478261,71.91466760635376,mean,PCA,True,gnb
2025-03-30 12:52:20.668552,resnet50,8,3,74.28571428571429,83.57142857142857,81.66666666666667,85.0,80.32786885245902,80.99173553719008,79.52306962013245,mean,NMF,True,ridge
2025-03-30 12:52:39.891160,resnext50,9,2,85.71428571428571,87.85714285714286,90.0,86.25,83.07692307692308,86.4,72.63216662406921,mean,NMF,True,ridge
2025-03-30 12:52:37.446332,resnet50,4,1,63.57142857142857,83.57142857142857,63.33333333333333,98.75,97.43589743589743,76.76767676767675,75.57355880737305,mean,NMF,True,ridge
2025-03-30 12:43:57.847482,resnext50,40,3407,82.85714285714286,87.85714285714286,96.66666666666667,81.25,79.45205479452055,87.21804511278197,617.1737515926361,mean,NMF,False,NA
2025-03-30 12:53:14.399425,resnet152,4,6,59.285714285714285,82.14285714285714,68.33333333333333,92.5,87.2340425531915,76.6355140186916,78.10733294487,mean,NMF,True,gnb
2025-03-30 12:43:07.317964,resnet152,40,100,82.14285714285714,89.28571428571429,91.66666666666666,87.5,84.61538461538461,87.99999999999999,703.2330923080444,mean,PCA,False,NA
2025-03-30 12:52:07.009917,resnet50,9,4,84.28571428571429,91.42857142857143,90.0,92.5,90.0,90.0,163.69787454605103,mean,NMF,False,NA
2025-03-30 12:53:37.696184,resnet152,35,289,82.85714285714286,89.28571428571429,83.33333333333334,93.75,90.9090909090909,86.95652173913044,78.10827493667603,mean,PCA,True,ridge
2025-03-30 12:53:47.033211,resnet50,4,5,65.71428571428571,80.71428571428572,66.66666666666666,91.25,85.1063829787234,74.76635514018692,71.6477997303009,mean,NMF,True,gnb
2025-03-30 12:50:22.687080,resnext50,20,578,84.28571428571429,87.14285714285714,85.0,88.75,85.0,85.0,282.4549505710602,mean,PCA,False,NA
2025-03-30 12:53:47.239532,resnet50,8,3,75.71428571428571,84.28571428571429,78.33333333333333,88.75,83.92857142857143,81.03448275862068,79.86908435821533,mean,NMF,True,gnb
2025-03-30 12:52:26.210398,resnet50,9,0,82.14285714285714,87.85714285714286,86.66666666666667,88.75,85.24590163934425,85.95041322314049,163.6059272289276,mean,NMF,False,NA
2025-03-30 12:54:00.004519,resnext50,9,2,85.0,88.57142857142857,90.0,87.5,84.375,87.0967741935484,71.56285786628723,mean,NMF,True,gnb
2025-03-30 12:54:01.581010,resnet50,4,1,72.14285714285714,85.0,73.33333333333333,93.75,89.79591836734694,80.73394495412845,74.00311946868896,mean,NMF,True,gnb
2025-03-30 12:54:56.632278,resnet152,40,100,83.57142857142857,91.42857142857143,90.0,92.5,90.0,90.0,74.88591361045837,mean,PCA,True,ridge
2025-03-30 12:55:01.441086,resnet50,9,4,85.0,90.0,86.66666666666667,92.5,89.65517241379311,88.13559322033899,70.87605834007263,mean,NMF,True,ridge
2025-03-30 12:55:15.072671,resnext50,20,578,85.0,87.85714285714286,85.0,90.0,86.4406779661017,85.71428571428572,63.34392738342285,mean,PCA,True,ridge
2025-03-30 12:54:21.616864,resnext50,4,42,55.714285714285715,58.57142857142858,100.0,27.500000000000004,50.847457627118644,67.41573033707866,119.67945623397827,mean,NMF,False,NA
2025-03-30 12:55:10.991373,resnet152,35,289,77.14285714285715,87.85714285714286,85.0,90.0,86.4406779661017,85.71428571428572,75.10136651992798,mean,PCA,True,gnb
2025-03-30 12:55:18.303368,resnet50,9,0,80.71428571428572,85.71428571428571,86.66666666666667,85.0,81.25,83.87096774193549,68.36971616744995,mean,NMF,True,ridge
2025-03-30 12:54:22.619025,resnet50,7,10,70.71428571428572,84.28571428571429,98.33333333333333,73.75,73.75,84.28571428571429,135.16884088516235,mean,NMF,False,NA
2025-03-30 12:54:31.924490,resnext50,6,149,70.71428571428572,74.28571428571429,95.0,58.75,63.33333333333333,75.99999999999999,134.50607824325562,mean,NMF,False,NA
2025-03-30 12:54:25.850343,resnext50,40,3407,81.42857142857143,87.14285714285714,88.33333333333333,86.25,82.8125,85.48387096774192,162.68418192863464,mean,NMF,True,ridge
2025-03-30 12:56:22.130303,resnet50,9,4,77.85714285714286,82.85714285714286,90.0,77.5,75.0,81.81818181818183,69.43859767913818,mean,NMF,True,gnb
2025-03-30 12:56:28.730693,resnext50,20,578,80.71428571428572,84.28571428571429,85.0,83.75,79.6875,82.25806451612902,63.490665674209595,mean,PCA,True,gnb
2025-03-30 12:56:19.876033,resnet152,40,100,80.71428571428572,84.28571428571429,88.33333333333333,81.25,77.94117647058823,82.81250000000001,75.1924045085907,mean,PCA,True,gnb
2025-03-30 12:56:27.429203,resnext50,4,42,73.57142857142858,90.0,96.66666666666667,85.0,82.85714285714286,89.23076923076923,72.06882929801941,mean,NMF,True,ridge
2025-03-30 12:56:34.744885,resnet50,9,0,77.14285714285715,85.0,88.33333333333333,82.5,79.1044776119403,83.46456692913385,70.75676584243774,mean,NMF,True,gnb
2025-03-30 12:56:42.685494,resnet50,7,10,78.57142857142857,90.0,93.33333333333333,87.5,84.84848484848484,88.8888888888889,70.46288084983826,mean,NMF,True,ridge
2025-03-30 12:56:56.090753,resnext50,6,149,75.71428571428571,80.71428571428572,90.0,73.75,72.0,80.0,64.52932834625244,mean,NMF,True,ridge
2025-03-30 12:55:49.166931,resnet152,6,6,69.28571428571428,77.85714285714286,96.66666666666667,63.74999999999999,66.66666666666666,78.91156462585033,163.94120287895203,mean,NMF,False,NA
2025-03-30 12:56:22.130740,resnet50,6,5,67.85714285714286,87.85714285714286,86.66666666666667,88.75,85.24590163934425,85.95041322314049,141.61950278282166,mean,NMF,False,NA
2025-03-30 12:56:34.744833,resnet50,6,1,69.28571428571428,79.28571428571428,95.0,67.5,68.67469879518072,79.72027972027973,130.77928733825684,mean,NMF,False,NA
2025-03-30 12:57:45.423855,resnext50,4,42,83.57142857142857,91.42857142857143,90.0,92.5,90.0,90.0,71.57182621955872,mean,NMF,True,gnb
2025-03-30 12:57:59.117456,resnet50,7,10,77.85714285714286,89.28571428571429,90.0,88.75,85.71428571428571,87.80487804878048,70.01634907722473,mean,NMF,True,gnb
2025-03-30 12:58:09.641767,resnext50,6,149,73.57142857142858,80.0,73.33333333333333,85.0,78.57142857142857,75.86206896551724,64.92215514183044,mean,NMF,True,gnb
2025-03-30 12:56:51.880472,resnet50,9,3,77.14285714285715,84.28571428571429,80.0,87.5,82.75862068965517,81.35593220338983,169.23149228096008,mean,NMF,False,NA
2025-03-30 12:53:19.600541,resnext50,30,999,76.42857142857142,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,391.5490975379944,mean,PCA,False,NA
2025-03-30 12:58:37.951529,resnet152,6,6,75.0,82.85714285714286,95.0,73.75,73.07692307692307,82.60869565217392,77.99967098236084,mean,NMF,True,ridge
2025-03-30 12:58:51.938736,resnet50,6,1,74.28571428571429,85.71428571428571,93.33333333333333,80.0,77.77777777777779,84.84848484848484,67.35359144210815,mean,NMF,True,ridge
2025-03-30 12:57:19.503558,resnext50,40,3407,79.28571428571428,86.42857142857143,85.0,87.5,83.60655737704919,84.29752066115704,163.66090059280396,mean,NMF,True,gnb
2025-03-30 12:54:30.127444,resnext50,25,789,79.28571428571428,84.28571428571429,93.33333333333333,77.5,75.67567567567568,83.5820895522388,338.33965492248535,mean,PCA,False,NA
2025-03-30 12:58:54.783177,resnet50,6,5,70.71428571428572,87.85714285714286,90.0,86.25,83.07692307692308,86.4,79.88351678848267,mean,NMF,True,ridge
2025-03-30 12:57:03.949384,resnext50,11,2,82.85714285714286,86.42857142857143,85.0,87.5,83.60655737704919,84.29752066115704,218.67041897773743,mean,NMF,False,NA
2025-03-30 12:59:59.401203,resnext50,30,999,76.42857142857142,80.71428571428572,78.33333333333333,82.5,77.04918032786885,77.68595041322314,64.42920136451721,mean,PCA,True,ridge
2025-03-30 12:59:49.054799,resnet50,9,3,77.85714285714286,85.71428571428571,80.0,90.0,85.71428571428571,82.75862068965519,77.02515029907227,mean,NMF,True,ridge
2025-03-30 13:00:06.259043,resnet50,6,1,75.0,82.14285714285714,85.0,80.0,76.11940298507463,80.31496062992126,69.16295576095581,mean,NMF,True,gnb
2025-03-30 13:00:00.807772,resnet152,6,6,77.14285714285715,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,77.74964022636414,mean,NMF,True,gnb
2025-03-30 13:00:14.992874,resnext50,25,789,82.85714285714286,87.85714285714286,93.33333333333333,83.75,81.15942028985508,86.82170542635659,64.66246223449707,mean,PCA,True,ridge
2025-03-30 13:00:25.022936,resnet50,6,5,74.28571428571429,86.42857142857143,83.33333333333334,88.75,84.7457627118644,84.03361344537815,80.61897921562195,mean,NMF,True,gnb
2025-03-30 13:00:50.202255,resnext50,11,2,85.71428571428571,87.85714285714286,90.0,86.25,83.07692307692308,86.4,82.90127682685852,mean,NMF,True,ridge
2025-03-30 13:01:12.497410,resnext50,30,999,75.0,82.85714285714286,83.33333333333334,82.5,78.125,80.64516129032259,64.17697405815125,mean,PCA,True,gnb
2025-03-30 13:01:25.884326,resnext50,25,789,80.71428571428572,86.42857142857143,85.0,87.5,83.60655737704919,84.29752066115704,64.378103017807,mean,PCA,True,gnb
2025-03-30 13:01:14.064148,resnet50,9,3,75.71428571428571,86.42857142857143,81.66666666666667,90.0,85.96491228070175,83.76068376068376,77.30933976173401,mean,NMF,True,gnb
2025-03-30 13:00:16.544832,resnext50,6,42,75.71428571428571,89.28571428571429,93.33333333333333,86.25,83.5820895522388,88.18897637795276,135.8748755455017,mean,NMF,False,NA
2025-03-30 12:59:27.138216,resnet50,11,4,86.42857142857143,92.14285714285714,98.33333333333333,87.5,85.5072463768116,91.47286821705427,189.16008877754211,mean,NMF,False,NA
2025-03-30 12:59:37.131346,resnet50,11,0,80.71428571428572,87.85714285714286,88.33333333333333,87.5,84.12698412698413,86.17886178861788,186.98759531974792,mean,NMF,False,NA
2025-03-30 12:51:26.797671,resnet50,40,498,82.14285714285714,87.85714285714286,85.0,90.0,86.4406779661017,85.71428571428572,682.3820714950562,mean,NMF,False,NA
2025-03-30 13:00:39.226890,resnet50,8,10,77.85714285714286,87.85714285714286,88.33333333333333,87.5,84.12698412698413,86.17886178861788,150.740464925766,mean,NMF,False,NA
2025-03-30 13:00:47.181916,resnext50,7,149,80.71428571428572,87.85714285714286,90.0,86.25,83.07692307692308,86.4,148.17385959625244,mean,NMF,False,NA
2025-03-30 12:53:41.222523,resnet152,35,377,77.14285714285715,85.0,90.0,81.25,78.26086956521739,83.72093023255815,576.1899783611298,mean,PCA,False,NA
